participantID,wordSetID,rt,stimulus,trial_index,key_press
712,3,850,5,5,51
528,3,997.7949999738485,5,5,51
603,3,5724.815000001399,2,3,56
603,3,1989.979999998468,4,4,53
400,3,1429.9600000376813,2,3,56
603,3,3184.979999998177,5,5,56
238,3,5642.014999999901,2,3,56
400,3,1630.4099999833852,4,4,53
532,3,3277.1350000039092,2,3,56
400,3,1693.5449999873526,5,5,51
532,3,1427.3949999987963,4,4,53
238,3,2749.434999999721,4,4,53
532,3,1304.3350000007194,5,5,51
238,3,3742.4350000001177,5,5,51
524,3,2058.1750000001193,2,3,56
690,3,1943.1649999460205,2,3,56
524,3,1024.1400000004433,4,4,53
690,3,991.0299999173731,4,4,53
690,3,974.904999951832,5,5,51
524,3,1602.125000000342,5,5,51
373,3,3563.000000001921,2,3,56
679,3,3857,2,3,56
373,3,1745.999999999185,4,4,53
679,3,1429,4,4,53
373,3,1517.9999999963911,5,5,51
679,3,1047,5,5,51
526,3,3472,2,3,56
353,3,3684.445000020787,2,3,56
526,3,2578,4,4,53
353,3,1500.220000045374,4,4,53
353,3,1219.0850001061335,5,5,51
526,3,1630,5,5,51
343,3,1966.9749999884516,2,3,56
323,3,21858.00000000745,2,3,56
323,3,1811.9999999180436,4,4,53
343,3,4225.765000010142,4,4,53
464,3,3221,2,3,56
323,3,1710.9999998938292,5,5,51
343,3,1452.3650000046473,5,5,51
302,3,2965.3199999884237,2,3,56
696,3,4207.069999996747,2,3,56
464,3,2015,4,4,53
295,3,1249.2649999912828,2,3,56
464,3,1546,5,5,51
302,3,2140.8749999973224,4,4,53
295,3,1352.855000004638,4,4,53
294,3,7732.714999991003,2,3,56
302,3,1974.755000002915,5,5,51
295,3,1444.725000008475,5,5,51
303,3,2489.0000000596046,2,3,13
696,3,6056.590000000142,4,4,53
294,3,3630.159999971511,4,4,53
294,3,2488.515000004554,5,5,51
303,3,6800.999999977648,4,4,13
82,3,9640.454999171197,2,3,56
303,3,3913.0000000586733,5,5,13
82,3,3681.715000420809,4,4,53
82,3,3550.685000605881,5,5,51
696,3,19356.58500000136,5,5,48
610,3,2455.9249999983876,2,3,56
610,3,1155.9850000012375,4,4,53
610,3,990.1499999978114,5,5,51
244,3,8030.200000001059,2,3,56
325,3,3978.30999999951,2,3,56
244,3,3206.18999999715,4,4,53
325,3,2011.1149999993359,4,4,53
325,3,1205.9100000005856,5,5,51
244,3,3806.3699999984237,5,5,51
183,3,11592.999999877065,2,3,56
183,3,2094.9999999720603,4,4,53
183,3,1732.0000000763685,5,5,51
556,3,4412.420000007842,2,3,56
556,3,1592.9699999978766,4,4,53
556,3,1996.694999979809,5,5,51
249,3,22650.540000293404,2,3,56
473,3,11096.300000004703,2,3,56
473,3,1748.3000000065658,4,4,53
473,3,1157.7000000106636,5,5,51
249,3,8393.740000203252,4,4,53
249,3,2793.250000104308,5,5,51
26,3,13659.105000002455,2,3,13
26,3,3101.5799999986484,4,4,13
26,3,7659.644999999728,5,5,13
212,3,3357.659999999669,2,3,56
212,3,1238.2350000007136,4,4,53
212,3,1184.255000000121,5,5,51
20,3,1633.9850000222214,2,3,56
20,3,1171.100000035949,4,4,53
20,3,972.2199999960139,5,5,51
480,3,3426.000000210479,2,3,56
480,3,1432.0000000298023,4,4,53
480,3,2661.0000000800937,5,5,51
350,3,3603.2449998892844,2,3,56
350,3,1151.0199999902397,4,4,53
350,3,1152.3450000677258,5,5,51
559,3,3629.825000069104,2,3,56
559,3,1536.2500000046566,4,4,53
559,3,3924.7449999675155,5,5,51
147,4,13891.744999999904,2,3,56
147,4,2066.864999999787,4,4,53
147,4,2249.2649999999194,5,5,51
515,4,1213.224999999511,2,3,56
515,4,1310.4100000000471,4,4,53
515,4,886.8099999999686,5,5,51
180,4,9144.035000000258,2,3,56
180,4,1856.9350000002487,4,4,53
180,4,1880.8250000001863,5,5,51
673,4,1538.1200000119861,2,3,56
673,4,1424.1849999816623,4,4,53
673,4,1345.4599999822676,5,5,51
317,4,1600.9549999944284,2,3,56
317,4,1299.4850000031875,4,4,53
317,4,1413.8099999981932,5,5,51
191,4,3383.0700000107754,2,3,56
704,4,4754.565000010189,2,3,56
191,4,1596.8200000061188,4,4,53
213,4,4589.995000002091,2,3,56
191,4,1224.4599999976344,5,5,51
213,4,1453.7100000015926,4,4,53
213,4,1193.4750000073109,5,5,51
326,4,2358.0000000001746,2,3,56
704,4,6749.194999996689,4,4,53
326,4,1968.9999999973224,4,4,53
704,4,3067.1650000003865,5,5,51
326,4,4233.000000000175,5,5,51
423,4,5767.534999991767,2,3,56
568,4,3102.679999778047,2,3,56
28,3,7124.074999999721,2,3,56
423,4,1795.8850000286475,4,4,53
568,4,1853.984999936074,4,4,53
247,4,2877.5650000025053,2,3,56
423,4,1984.9299999768846,5,5,51
247,4,973.7450000247918,4,4,53
28,3,2913.959999998042,4,4,53
247,4,765.3050000080839,5,5,51
459,4,2469.3100000731647,2,3,56
28,3,2026.9350000016857,5,5,51
396,4,1972.1699999645352,2,3,56
568,4,4223.015000112355,5,5,51
459,4,1805.860000080429,4,4,53
396,4,1519.1699999850243,4,4,53
459,4,1996.0449999198318,5,5,51
396,4,1455.695000011474,5,5,56
391,4,3038.8349999993807,2,3,56
391,4,1461.9200000015553,4,4,53
203,4,3677,2,3,56
513,4,1260.7449998613447,2,3,56
495,4,1808.049999999639,2,3,56
156,4,5051.399999996647,2,3,56
391,4,1415.1600000041071,5,5,51
513,4,1059.2300000134856,4,4,53
203,4,1545,4,4,53
682,4,3054,2,3,56
156,4,1749.294999986887,4,4,53
513,4,900.1800001133233,5,5,51
495,4,2242.37500000163,4,4,53
137,4,2034.2199999722652,2,3,56
682,4,1553,4,4,53
156,4,1408.5099999792874,5,5,51
203,4,2694,5,5,51
710,4,1796.4849999998478,2,3,56
137,4,1516.219999990426,4,4,53
495,4,1833.60000000539,5,5,51
710,4,1490.8349999996062,4,4,53
69,4,3438.7449999994715,2,3,56
137,4,1442.4850000068545,5,5,51
682,4,2828,5,5,51
710,4,1353.2649999997375,5,5,51
69,4,3255.025000002206,4,4,53
631,4,5786.9750000027125,2,3,56
69,4,2308.1549999988056,5,5,51
631,4,1169.0100000050734,4,4,53
631,4,989.5249999972293,5,5,51
609,4,2415.995000003022,2,3,56
609,4,1443.7199999956647,4,4,53
609,4,1560.1250000036089,5,5,51
322,4,2832.18999998644,2,3,56
322,4,1407.4849999742582,4,4,53
322,4,1866.905000002589,5,5,51
166,4,1438.4050000226125,2,3,56
166,4,1452.9699999839067,4,4,53
166,4,1145.0000000186265,5,5,51
434,4,21770.000000018626,2,3,13
434,4,2376.9999999785796,4,4,13
43,4,11542.914999998175,2,3,56
434,4,2163.9999999897555,5,5,13
43,4,1941.9000000343658,4,4,53
43,4,1227.710000006482,5,5,51
361,4,101829.00000014342,2,3,56
361,4,6584.999999962747,4,4,53
361,4,4926.000000210479,5,5,51
708,4,1951.3000000006286,2,3,56
708,4,1159.2299999974784,4,4,53
708,4,1125.5349999992177,5,5,51
626,4,2195.144999999684,2,3,56
626,4,1408.465000000433,4,4,53
626,4,1148.8649999992049,5,5,51
659,4,7893.289999978151,2,3,56
530,4,9079.000000027008,2,3,13
530,4,5147.999999928288,4,4,13
530,4,3923.0000000679865,5,5,13
659,4,12566.790000011679,4,4,53
659,4,6428.7400000030175,5,5,51
162,4,1610,2,3,56
162,4,1792,4,4,53
162,4,1187,5,5,51
711,4,2711,2,3,56
474,4,1733.1249999988358,2,3,56
711,4,1647,4,4,53
474,4,1492.3200000193901,4,4,53
711,4,1551,5,5,51
474,4,1336.0699999902863,5,5,51
408,4,1385.115000011865,2,3,56
408,4,1675.4350000119302,4,4,53
408,4,1330.7999999960884,5,5,51
717,4,4791.649999999208,2,3,51
717,4,4107.939999987138,4,4,13
569,4,5140.769999998156,2,3,56
569,4,3166.640000010375,4,4,53
717,4,7966.519999987213,5,5,13
569,4,5511.664999998175,5,5,51
675,4,2847,2,3,56
675,4,1397,4,4,53
675,4,1516,5,5,51
160,4,16923.99999999907,2,3,56
527,4,3252,2,3,56
527,4,3643,4,4,53
160,4,7028.999999994994,4,4,53
527,4,3669,5,5,51
602,4,6613.344999990659,2,3,56
160,4,3263.999999995576,5,5,51
602,4,1523.8050000043586,4,4,53
720,4,1580.4650000063702,2,3,56
522,4,5978,2,3,56
602,4,1910.3300000133459,5,5,51
720,4,1489.9299999815412,4,4,53
720,4,1316.4200000173878,5,5,51
522,4,2930,4,4,53
522,4,2579,5,5,51
537,4,4306,2,3,56
537,4,2505,4,4,53
237,4,12197.830000019167,2,3,56
537,4,2490,5,5,51
36,4,3585.925000021234,2,3,56
298,4,6788.999999989755,2,3,56
36,4,1250.144999998156,4,4,53
36,4,1302.544999984093,5,5,51
237,4,9767.294999968726,4,4,53
237,4,2449.0550000336953,5,5,51
270,4,2033,2,3,56
298,4,5206.99999993667,4,4,53
270,4,1301,4,4,53
298,4,2795.0000000419095,5,5,51
270,4,1529,5,5,51
689,4,2659.4650000042748,2,3,56
689,4,1339.0250000084052,4,4,53
689,4,2329.6599999885075,5,5,51
540,4,3256.0149999917485,2,3,56
34,4,10542.405000000144,2,3,56
540,4,1217.0599999953993,4,4,53
34,4,2261.1649999998917,4,4,53
379,4,7111,2,3,56
540,4,2861.5850000060163,5,5,51
34,4,1411.724999999933,5,5,51
379,4,2173,4,4,53
379,4,1555,5,5,51
116,4,1492.8899999940768,2,3,56
116,4,1705.1400000345893,4,4,53
348,4,1824.1700000071432,2,3,56
116,4,1563.7349999742582,5,5,51
538,4,11426.444999990053,2,3,56
154,4,1984.8449999990407,2,3,56
348,4,1521.710000000894,4,4,53
154,4,1647.644999990007,4,4,53
348,4,1308.290000015404,5,5,51
538,4,2501.410000026226,4,4,53
538,4,1566.1500000278465,5,5,51
154,4,2353.019999980461,5,5,51
355,4,3357.2250000433996,2,3,56
377,4,4071.999999927357,2,3,56
355,4,2837.6099999877624,4,4,53
377,4,2467.9999999934807,4,4,53
355,4,1876.7299999599345,5,5,51
454,4,8704.874999995809,2,3,56
575,4,2077.254999998331,2,3,56
443,4,4109.779999998864,2,3,56
575,4,1562.4099999986356,4,4,53
454,4,2406.4899999648333,4,4,53
443,4,1447.9299999948125,4,4,53
377,4,4524.999999906868,5,5,51
215,4,10052.475000000006,2,3,56
575,4,1550.2199999991717,5,5,51
443,4,1328.2150000013644,5,5,51
454,4,3500.7300000288524,5,5,51
215,4,4622.050000000003,4,4,53
301,4,1516.3199999988137,2,3,56
301,4,1369.2899999987276,4,4,53
215,4,6430.085000000006,5,5,51
301,4,2721.734999999171,5,5,51
41,4,2474.679999984801,2,3,56
41,4,2117.3199999611825,4,4,53
41,4,1534.1500000213273,5,5,51
366,4,9268.404999980703,2,3,56
390,4,23175.429999999324,2,3,56
366,4,1821.7749999603257,4,4,53
390,4,1361.5549999994982,4,4,53
366,4,1485.3349999757484,5,5,51
390,4,1527.1200000024692,5,5,51
475,4,2768.6749999411404,2,3,56
426,4,3197.0000000001164,2,3,56
475,4,1994.1650000400841,4,4,53
475,4,1510.759999975562,5,5,51
250,4,33908.87000001385,2,3,56
426,4,2643.000000003667,4,4,53
250,4,1973.1750000210013,4,4,53
426,4,2047.0000000059372,5,5,51
432,4,2561.0000000001746,2,3,56
250,4,1140.7100000069477,5,5,56
432,4,2046.000000000291,4,4,53
255,4,3966.965000028722,2,3,56
695,4,2712.2049999888986,2,3,56
432,4,1687.9999999996508,5,5,51
695,4,1338.3199999952922,4,4,53
255,4,1862.2999999206513,4,4,53
283,4,11278.324999962933,2,3,56
695,4,1334.3499999900814,5,5,51
255,4,1672.4750000284985,5,5,51
283,4,5223.784999921918,4,4,53
283,4,1707.4199999915436,5,5,51
91,4,8955.059999999321,2,3,56
91,4,1555.0950000006196,4,4,53
91,4,1405.999999999949,5,5,51
27,4,5627.975000010338,2,3,56
27,4,1783.7300000246614,4,4,53
27,4,1598.8300000317395,5,5,51
436,4,6824.3550000479445,2,3,56
436,4,1470.0799999991432,4,4,53
436,4,934.97500004014,5,5,52
466,4,4991.279999987455,2,3,56
466,4,1388.7499999837019,4,4,53
466,4,1425.0750000064727,5,5,51
371,4,12063.999999780208,2,3,56
371,4,3010.9999999403954,4,4,53
371,4,2061.9999999180436,5,5,51
290,4,1341.3000000000466,2,3,56
290,4,1581.400000002759,4,4,53
290,4,1453.9999999979045,5,5,51
171,4,22418.405000003986,2,3,56
171,4,3158.7300000246614,4,4,53
171,4,3432.340000057593,5,5,56
586,4,11350.700000009965,2,3,56
586,4,1877.1750000305474,4,4,53
586,4,1370.3849999583326,5,5,51
413,4,3340.565000020433,2,3,56
413,4,1535.875000001397,4,4,53
413,4,1485.4899999918416,5,5,51
139,4,29788.00000017509,2,3,56
130,4,1763,2,3,56
130,4,1251,4,4,53
139,4,2594.9999999720603,4,4,53
130,4,1295,5,5,51
139,4,2334.000000031665,5,5,51
174,4,2205.2000000112457,2,3,56
174,4,1246.6050000075484,4,4,53
174,4,1599.8899999976857,5,5,51
337,4,7200.930000006338,2,3,56
337,4,1885.3850000014063,4,4,53
730,4,26060.3200000005,2,3,56
337,4,1353.770000001532,5,5,51
730,4,3604.495000003226,4,4,53
730,4,1955.195000002277,5,5,51
206,4,2388.619999983348,2,3,56
206,4,1951.5150000224821,4,4,53
206,4,1747.1150000346825,5,5,51
372,4,1341.7600000393577,2,3,56
372,4,1573.004999954719,4,4,53
372,4,1549.814999976661,5,5,51
18,4,2040.03499999817,2,3,56
18,4,2937.3599999962607,4,4,53
18,4,1412.0899999979883,5,5,51
268,4,2497.7150000049733,2,3,56
268,4,1352.1900000050664,4,4,53
268,4,1181.2049999716692,5,5,51
617,4,3860.049999988405,2,3,51
422,4,4722,2,3,56
617,4,3255.88000001153,4,4,13
422,4,1768,4,4,53
617,4,1165.7950000080746,5,5,13
422,4,1587,5,5,51
277,4,2547,2,3,56
277,4,1393,4,4,53
277,4,1147,5,5,51
61,4,11952.02500000596,2,3,56
61,4,2396.3949999888428,4,4,53
61,4,2480.970000033267,5,5,51
121,4,4429.969999997411,2,3,56
121,4,1909.749999991618,4,4,53
121,4,655.1549999858253,5,5,51
451,4,3894.0000000875443,2,3,56
451,4,4050.000000046566,4,4,53
451,4,7836.999999941327,5,5,51
15,4,1523.9400001009926,2,3,56
15,4,1405.7100000791252,4,4,53
15,4,1621.240000007674,5,5,51
622,4,3695.1399999998102,2,3,56
622,4,1517.2499999971478,4,4,53
622,4,1329.5799999978044,5,5,51
643,4,4081,2,3,56
643,4,1228,4,4,53
643,4,1197,5,5,51
45,4,1870.855000000156,2,3,56
45,4,1038.5300000007264,4,4,53
45,4,982.9950000002864,5,5,51
677,4,17194.965000031516,2,3,56
677,4,3256.890000018757,4,4,53
677,4,3195.4549999791197,5,5,51
707,4,4106.000000145286,2,3,13
707,4,3132.9999999143183,4,4,13
707,4,3037.000000011176,5,5,13
384,4,2260.6849999865517,2,3,56
384,4,1790.590000047814,4,4,53
384,4,943.6400000122376,5,5,51
229,4,11993.11999999918,2,3,56
339,4,1880.3800000459887,2,3,56
229,4,2325.475000019651,4,4,53
339,4,1648.6300000105985,4,4,53
452,4,1159.904999891296,2,3,56
339,4,2123.8049999810755,5,5,51
452,4,1005.4249999811873,4,4,53
452,4,980.8300000149757,5,5,51
229,4,5063.655000005383,5,5,51
636,4,8786.999999996624,2,3,13
636,4,3677.9999999998836,4,4,13
225,4,5202.829999994719,2,3,56
225,4,1639.614999992773,4,4,53
225,4,1142.4799999804236,5,5,51
636,4,17605.000000010477,5,5,13
621,4,2736.0449999105185,2,3,56
621,4,1565.0750000495464,4,4,53
621,4,657.839999999851,5,5,51
439,4,9625.99999998929,2,3,56
439,4,7801.000000006752,4,4,53
141,4,11611.000000004424,2,3,56
141,4,5689.9999999732245,4,4,53
439,4,8751.99999997858,5,5,51
141,4,3744.9999999953434,5,5,56
9,4,29883.54499998968,2,3,56
9,4,2672.6999999955297,4,4,53
9,4,1683.0799999879673,5,5,51
76,4,2285.18500001519,2,3,56
76,4,1831.609999993816,4,4,53
591,4,5226.265000062995,2,3,56
591,4,1123.5849999357015,4,4,53
76,4,2461.3249999820255,5,5,51
591,4,1190.8450000919402,5,5,51
106,4,4597.515000030398,2,3,56
106,4,2456.590000074357,4,4,53
106,4,1997.7500000968575,5,5,51
190,4,8675.000000279397,2,3,56
406,4,2566.9999999227002,2,3,56
190,4,2831.99999993667,4,4,53
406,4,1905.9999999590218,4,4,53
406,4,1837.9999999888241,5,5,51
190,4,2210.0000004284084,5,5,51
546,4,2373.0000000214204,2,3,56
546,4,2204.9999999580905,4,4,53
546,4,1905.9999999590218,5,5,51
445,4,1425.9999999776483,2,3,56
445,4,1484.0000001713634,4,4,53
445,4,1707.9999996349216,5,5,51
10,4,3351.039999999557,2,3,56
10,4,2016.750000000684,4,4,53
10,4,1532.7950000009878,5,5,51
573,4,2676,2,3,51
573,4,2168,4,4,53
163,4,2213.8799999956973,2,3,56
573,4,1310,5,5,51
163,4,861.2900000007357,4,4,53
163,4,1102.6399999973364,5,5,51
263,2,13226.109999999608,2,3,13
359,4,11746.76500000013,2,3,56
359,4,1650.9000000001397,4,4,53
331,2,3991.0000000090804,2,3,56
331,2,3153.999999980442,4,4,51
331,2,2717.9999999934807,5,5,51
263,2,47633.17499999903,4,4,53
263,2,2512.1600000020408,5,5,51
359,4,31833.75500000012,5,5,51
401,2,9770.350000006147,2,3,56
401,2,1489.3950000405312,4,4,53
401,2,1880.159999942407,5,5,51
40,2,3415,2,3,56
40,2,1355,4,4,53
40,2,1000,5,5,51
397,2,6106.305000000022,2,3,56
397,2,3095.405000000028,4,4,53
397,2,1183.880000000041,5,5,51
100,2,10043.999999994412,2,3,56
100,2,2000.9999999310821,4,4,53
100,2,1459.000000031665,5,5,51
435,2,30223.99999992922,2,3,13
435,2,6148.999999975786,4,4,54
435,2,721.9999998342246,5,5,53
23,2,2087.344999948982,2,3,56
23,2,1515.9449999919161,4,4,53
23,2,1258.2600000314415,5,5,51
210,2,2478.7300000000414,2,3,56
210,2,1246.9150000001737,4,4,53
210,2,1308.469999999943,5,5,51
453,2,2117.804999987129,2,3,56
714,2,16595.99000000162,2,3,56
453,2,1116.8950000137556,4,4,53
453,2,1208.1899999757297,5,5,51
714,2,7085.709999999381,4,4,53
714,2,4694.925000003423,5,5,51
236,2,8009.0649999983725,2,3,56
236,2,1561.3200000007055,4,4,53
236,2,1475.2650000009453,5,5,51
218,2,1639.0649999957532,2,3,56
218,2,1457.6000000088243,4,4,53
218,2,1414.3199999962235,5,5,51
258,2,4226.9999999552965,2,3,13
258,2,1847.0000000670552,4,4,13
258,2,166.00000020116568,5,5,13
110,2,7073.000000003958,2,3,56
110,2,4661.999999982072,4,4,53
110,2,4078.9999999979045,5,5,56
254,2,26164.714999991702,2,3,56
254,2,501.7750000115484,4,4,56
254,2,203.13999999780208,5,5,56
231,2,7585.719999857247,2,3,56
231,2,6194.519999902695,4,4,53
231,2,4605.824999976903,5,5,51
705,2,2698.7149999986286,2,3,56
705,2,1479.0649999995367,4,4,53
705,2,1550.4949999995006,5,5,51
269,2,2223.3350000001374,2,3,56
269,2,1574.4600000000464,4,4,53
269,2,1473.74500000001,5,5,51
285,2,29041.245000000345,2,3,13
285,2,2709.8450000048615,4,4,13
285,2,959.3599999934668,5,5,13
172,2,1632.2050000017043,2,3,56
172,2,1391.105000002426,4,4,53
172,2,1862.0850000006612,5,5,51
138,2,40393.00000004005,2,3,56
138,2,802.0000000251457,4,4,56
138,2,2632.0000000996515,5,5,56
44,2,14444.2899999558,2,3,56
44,2,2564.249999995809,4,4,53
44,2,3541.4999999920838,5,5,51
17,2,2645.9999999497086,2,3,13
17,2,1768.0000000400469,4,4,13
32,2,12103.540000040084,2,3,56
17,2,1837.9999999888241,5,5,13
67,2,3891.2400000263005,2,3,51
67,2,1023.6750000040047,4,4,50
67,2,1903.2049999805167,5,5,56
32,2,21090.770000126213,4,4,53
32,2,2917.169999796897,5,5,51
457,2,11815.000000002328,2,3,13
178,2,5612.999999983003,2,3,56
457,2,4316.999999980908,4,4,53
457,2,396.99999999720603,5,5,13
178,2,3353.000000002794,4,4,53
178,2,2521.0000000079162,5,5,51
467,2,8464.835000006133,2,3,56
467,2,1499.9499999976251,4,4,53
467,2,1307.7000000048429,5,5,51
590,2,5423.494999995455,2,3,56
590,2,1917.8600000450388,4,4,53
590,2,1973.6099999863654,5,5,51
736,2,2151,2,3,56
736,2,4146,4,4,53
736,2,1365,5,5,51
102,2,1975.0000000931323,2,3,56
102,2,1361.0000000335276,4,4,53
102,2,846.0000001359731,5,5,51
149,2,9211.47499998915,2,3,56
149,2,1865.9750000224449,4,4,53
149,2,1327.194999990752,5,5,51
492,2,9118.619999993825,2,3,56
492,2,1933.5900000005495,4,4,53
492,2,1670.5000000074506,5,5,51
441,2,15234.99999998603,2,3,13
441,2,16896.000000007916,4,4,13
441,2,3873.0000000068685,5,5,51
570,2,3553.999999538064,2,3,56
570,2,1801.9999996758997,4,4,53
608,2,12866.999999852851,2,3,56
570,2,1697.999999858439,5,5,50
608,2,4533.999999985099,4,4,53
608,2,4141.000000061467,5,5,51
60,2,2007.9999999143183,2,3,56
60,2,2013.9999999664724,4,4,53
60,2,1875.9999996982515,5,5,51
8,2,14243.000000016764,2,3,56
8,2,2853.0000001192093,4,4,53
8,2,5177.000000141561,5,5,51
562,2,4441.494999977294,2,3,56
562,2,2793.100000009872,4,4,53
562,2,1488.9649999677204,5,5,51
512,2,9563.999999999825,2,3,56
512,2,1517.0000000000582,4,4,53
512,2,1326,5,5,51
310,2,4336.559999966994,2,3,56
310,2,1847.4649999989197,4,4,53
310,2,1189.0399999683723,5,5,51
19,2,10607.99999954179,2,3,56
19,2,3743.999999947846,4,4,54
19,2,7807.999999728054,5,5,56
599,0,27280.0000000002,2,3,56
599,0,4389.000000000124,4,4,53
599,0,1648.9999999998981,5,5,51
232,0,1655,2,3,56
232,0,1631,4,4,53
232,0,1582,5,5,51
118,0,3377.739999908954,2,3,56
118,0,3256.3950000330806,4,4,53
118,0,2571.3550000218675,5,5,51
722,0,16292.000000365078,2,3,56
722,0,2132.9999999143183,4,4,53
722,0,1725.0000000931323,5,5,51
296,2,12957.999999984168,2,3,56
296,2,1759.539999999106,4,4,53
296,2,1136.8399999919347,5,5,51
349,0,6086.984999943525,2,3,56
349,0,13393.114999984391,4,4,54
349,0,1934.9400000064634,5,5,56
398,0,5019,2,3,56
398,0,1917,4,4,53
398,0,2685,5,5,51
169,0,13467.000000178814,2,3,56
169,0,2665.9999997355044,4,4,53
169,0,2564.9999999441206,5,5,51
16,0,12290.760000003502,2,3,56
16,0,153.019999852404,4,4,56
16,0,2725.7699999026954,5,5,53
395,0,17444.61499992758,2,3,56
395,0,3675.224999897182,4,4,56
395,0,2937.7299998886883,5,5,51
334,0,69254.00000007357,2,3,56
334,0,2703.000000095926,4,4,53
334,0,1966.0000000149012,5,5,51
214,0,4973.984999931417,2,3,56
214,0,2613.1850000238046,4,4,53
214,0,2700.414999970235,5,5,51
411,0,2808.9999998919666,2,3,13
411,0,2035.0000001490116,4,4,13
411,0,1640.9999998286366,5,5,13
548,0,5554.000000003725,2,3,13
548,0,2315.0000000023283,4,4,13
548,0,2936.0000000015134,5,5,13
362,0,19944.999999832362,2,3,56
362,0,9560.00000005588,4,4,13
362,0,27101.000000024214,5,5,13
333,0,11856.000000000226,2,3,56
333,0,1903.9999999999927,4,4,53
333,0,1367.0000000001892,5,5,51
354,0,2592.9999998770654,2,3,56
354,0,2792.0000003650784,4,4,53
354,0,2015.9999998286366,5,5,51
684,0,8324.00000000007,2,3,56
684,0,2104.000000000273,4,4,53
684,0,1599.9999999999054,5,5,51
145,0,2168.5450000222772,2,3,56
145,0,2006.4499999862164,4,4,53
145,0,1815.6900000176392,5,5,51
